#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/pb),recorded(/pb),avgpu,source
355942:8023,199:199,07/21/22 07:54:45,STABLE BEAMS,6800,0.001849517,0.001839895,1.0,HFET
355942:8023,200:200,07/21/22 07:55:08,STABLE BEAMS,6800,0.001848348,0.001838725,1.0,HFET
355942:8023,201:201,07/21/22 07:55:31,STABLE BEAMS,6800,0.001849165,0.001839576,1.0,HFET
355942:8023,202:202,07/21/22 07:55:55,STABLE BEAMS,6800,0.001847661,0.001838059,1.0,HFET
355942:8023,203:203,07/21/22 07:56:18,STABLE BEAMS,6800,0.001842118,0.001832539,1.0,HFET
355942:8023,204:204,07/21/22 07:56:41,STABLE BEAMS,6800,0.001837480,0.001827938,1.0,HFET
355942:8023,205:205,07/21/22 07:57:04,STABLE BEAMS,6800,0.001826045,0.001816538,0.9,HFET
355942:8023,206:206,07/21/22 07:57:28,STABLE BEAMS,6800,0.001820849,0.001811393,0.9,HFET
355942:8023,207:207,07/21/22 07:57:51,STABLE BEAMS,6800,0.001973048,0.001962709,1.0,HFET
355942:8023,208:208,07/21/22 07:58:14,STABLE BEAMS,6800,0.002069482,0.002058549,1.1,HFET
355942:8023,209:209,07/21/22 07:58:38,STABLE BEAMS,6800,0.001824084,0.001814628,0.9,HFET
355942:8023,210:210,07/21/22 07:59:01,STABLE BEAMS,6800,0.001913193,0.001903221,1.0,HFET
355942:8023,211:211,07/21/22 07:59:24,STABLE BEAMS,6800,0.001902144,0.001892223,1.0,HFET
355942:8023,212:212,07/21/22 07:59:48,STABLE BEAMS,6800,0.001906026,0.001896096,1.0,HFET
355942:8023,213:213,07/21/22 08:00:11,STABLE BEAMS,6800,0.000395797,0.000395234,0.2,HFET
355892:8018,191:191,07/20/22 11:33:48,STABLE BEAMS,6800,0.060144442,0.056821243,31.1,HFET
355892:8018,192:192,07/20/22 11:34:12,STABLE BEAMS,6800,0.060305516,0.056605364,31.2,HFET
355892:8018,193:193,07/20/22 11:34:35,STABLE BEAMS,6800,0.060298357,0.057072172,31.2,HFET
355892:8018,194:194,07/20/22 11:34:58,STABLE BEAMS,6800,0.060259497,0.057261278,31.2,HFET
355892:8018,195:195,07/20/22 11:35:22,STABLE BEAMS,6800,0.060234585,0.057274304,31.2,HFET
355892:8018,196:196,07/20/22 11:35:45,STABLE BEAMS,6800,0.060165832,0.056756236,31.1,HFET
355892:8018,197:197,07/20/22 11:36:08,STABLE BEAMS,6800,0.020689106,0.020260501,10.7,HFET
355912:8019,43:43,07/20/22 14:18:53,STABLE BEAMS,6800,0.065498648,0.059405565,33.9,HFET
355912:8019,44:44,07/20/22 14:19:17,STABLE BEAMS,6800,0.065416907,0.063111583,33.8,HFET
355912:8019,45:45,07/20/22 14:19:40,STABLE BEAMS,6800,0.065328144,0.042107012,33.8,HFET
355912:8019,46:46,07/20/22 14:20:03,STABLE BEAMS,6800,0.065254597,0.062951757,33.8,HFET
355912:8019,47:47,07/20/22 14:20:27,STABLE BEAMS,6800,0.065214110,0.060531718,33.7,HFET
355912:8019,48:48,07/20/22 14:20:50,STABLE BEAMS,6800,0.065139305,0.061211707,33.7,HFET
355912:8019,49:49,07/20/22 14:21:13,STABLE BEAMS,6800,0.065082799,0.061621645,33.7,HFET
355912:8019,50:50,07/20/22 14:21:36,STABLE BEAMS,6800,0.065029652,0.062794877,33.6,HFET
355912:8019,51:51,07/20/22 14:22:00,STABLE BEAMS,6800,0.065015135,0.062796659,33.6,HFET
355912:8019,52:52,07/20/22 14:22:23,STABLE BEAMS,6800,0.065018907,0.062625219,33.6,HFET
355912:8019,53:53,07/20/22 14:22:46,STABLE BEAMS,6800,0.065025530,0.062790034,33.6,HFET
355912:8019,54:54,07/20/22 14:23:10,STABLE BEAMS,6800,0.065005494,0.062797397,33.6,HFET
355912:8019,55:55,07/20/22 14:23:33,STABLE BEAMS,6800,0.065026990,0.062527535,33.6,HFET
355912:8019,56:56,07/20/22 14:23:56,STABLE BEAMS,6800,0.065037625,0.046043658,33.6,HFET
355912:8019,57:57,07/20/22 14:24:20,STABLE BEAMS,6800,0.065033738,0.061624264,33.6,HFET
355912:8019,58:58,07/20/22 14:24:43,STABLE BEAMS,6800,0.065023575,0.062804840,33.6,HFET
355912:8019,59:59,07/20/22 14:25:06,STABLE BEAMS,6800,0.065035411,0.062832581,33.6,HFET
355912:8019,60:60,07/20/22 14:25:30,STABLE BEAMS,6800,0.065024707,0.062031755,33.6,HFET
355912:8019,61:61,07/20/22 14:25:53,STABLE BEAMS,6800,0.065004597,0.062797863,33.6,HFET
355912:8019,62:62,07/20/22 14:26:16,STABLE BEAMS,6800,0.064995668,0.054227001,33.6,HFET
355912:8019,63:63,07/20/22 14:26:39,STABLE BEAMS,6800,0.064983878,0.052875873,33.6,HFET
355912:8019,64:64,07/20/22 14:27:03,STABLE BEAMS,6800,0.064967549,0.061870202,33.6,HFET
355912:8019,65:65,07/20/22 14:27:26,STABLE BEAMS,6800,0.064949820,0.062747647,33.6,HFET
355912:8019,66:66,07/20/22 14:27:49,STABLE BEAMS,6800,0.064814936,0.061741032,33.5,HFET
355912:8019,67:67,07/20/22 14:28:13,STABLE BEAMS,6800,0.064867999,0.061968129,33.6,HFET
355912:8019,68:68,07/20/22 14:28:36,STABLE BEAMS,6800,0.064917240,0.061796311,33.6,HFET
355912:8019,69:69,07/20/22 14:28:59,STABLE BEAMS,6800,0.064822964,0.046756128,33.5,HFET
355912:8019,70:70,07/20/22 14:29:23,STABLE BEAMS,6800,0.064834629,0.049426367,33.5,HFET
355912:8019,71:71,07/20/22 14:29:46,STABLE BEAMS,6800,0.064791998,0.062612117,33.5,HFET
355912:8019,72:72,07/20/22 14:30:09,STABLE BEAMS,6800,0.064748945,0.061746963,33.5,HFET
355912:8019,73:73,07/20/22 14:30:33,STABLE BEAMS,6800,0.064733679,0.034363675,33.5,HFET
355912:8019,74:74,07/20/22 14:30:56,STABLE BEAMS,6800,0.064696788,0.044636123,33.5,HFET
355912:8019,75:75,07/20/22 14:31:19,STABLE BEAMS,6800,0.064651642,0.049808419,33.4,HFET
355912:8019,76:76,07/20/22 14:31:43,STABLE BEAMS,6800,0.064613683,0.058833005,33.4,HFET
355912:8019,77:77,07/20/22 14:32:06,STABLE BEAMS,6800,0.064572673,0.046806197,33.4,HFET
355912:8019,78:78,07/20/22 14:32:29,STABLE BEAMS,6800,0.064543741,0.048306234,33.4,HFET
355912:8019,79:79,07/20/22 14:32:52,STABLE BEAMS,6800,0.064488930,0.060700572,33.4,HFET
355912:8019,80:80,07/20/22 14:33:16,STABLE BEAMS,6800,0.064442850,0.055388902,33.3,HFET
355912:8019,81:81,07/20/22 14:33:39,STABLE BEAMS,6800,0.064403796,0.054777220,33.3,HFET
355912:8019,82:82,07/20/22 14:34:02,STABLE BEAMS,6800,0.064384759,0.061396989,33.3,HFET
355912:8019,83:83,07/20/22 14:34:26,STABLE BEAMS,6800,0.064357213,0.061375135,33.3,HFET
355912:8019,84:84,07/20/22 14:34:49,STABLE BEAMS,6800,0.064342275,0.061617277,33.3,HFET
355912:8019,85:85,07/20/22 14:35:12,STABLE BEAMS,6800,0.064342866,0.061507639,33.3,HFET
355912:8019,86:86,07/20/22 14:35:36,STABLE BEAMS,6800,0.064328599,0.045134809,33.3,HFET
355912:8019,87:87,07/20/22 14:35:59,STABLE BEAMS,6800,0.064354869,0.062272352,33.3,HFET
355912:8019,88:88,07/20/22 14:36:22,STABLE BEAMS,6800,0.064391243,0.062302060,33.3,HFET
355912:8019,89:89,07/20/22 14:36:46,STABLE BEAMS,6800,0.064373708,0.062195127,33.3,HFET
355912:8019,90:90,07/20/22 14:37:09,STABLE BEAMS,6800,0.064347900,0.062247898,33.3,HFET
355912:8019,91:91,07/20/22 14:37:32,STABLE BEAMS,6800,0.064298940,0.062211003,33.3,HFET
355912:8019,92:92,07/20/22 14:37:55,STABLE BEAMS,6800,0.064262835,0.062178892,33.2,HFET
355912:8019,93:93,07/20/22 14:38:19,STABLE BEAMS,6800,0.064251825,0.062176322,33.2,HFET
355912:8019,94:94,07/20/22 14:38:42,STABLE BEAMS,6800,0.064239892,0.054789107,33.2,HFET
355912:8019,95:95,07/20/22 14:39:05,STABLE BEAMS,6800,0.064211343,0.060946460,33.2,HFET
355912:8019,96:96,07/20/22 14:39:29,STABLE BEAMS,6800,0.064176624,0.061349938,33.2,HFET
355912:8019,97:97,07/20/22 14:39:52,STABLE BEAMS,6800,0.064141040,0.048135408,33.2,HFET
355912:8019,98:98,07/20/22 14:40:15,STABLE BEAMS,6800,0.064121481,0.048383985,33.2,HFET
355912:8019,99:99,07/20/22 14:40:39,STABLE BEAMS,6800,0.064063726,0.061977620,33.1,HFET
355912:8019,100:100,07/20/22 14:41:02,STABLE BEAMS,6800,0.064030490,0.061983463,33.1,HFET
355912:8019,101:101,07/20/22 14:41:25,STABLE BEAMS,6800,0.064015012,0.061973261,33.1,HFET
355912:8019,102:102,07/20/22 14:41:49,STABLE BEAMS,6800,0.064019777,0.061991878,33.1,HFET
355912:8019,103:103,07/20/22 14:42:12,STABLE BEAMS,6800,0.063996672,0.061930368,33.1,HFET
355912:8019,104:104,07/20/22 14:42:35,STABLE BEAMS,6800,0.063824315,0.044632250,33.0,HFET
355912:8019,105:105,07/20/22 14:42:59,STABLE BEAMS,6800,0.063948462,0.049262779,33.1,HFET
355912:8019,106:106,07/20/22 14:43:22,STABLE BEAMS,6800,0.063995295,0.061085718,33.1,HFET
355912:8019,107:107,07/20/22 14:43:45,STABLE BEAMS,6800,0.063981134,0.061899840,33.1,HFET
355912:8019,108:108,07/20/22 14:44:08,STABLE BEAMS,6800,0.063965706,0.061208847,33.1,HFET
355912:8019,109:109,07/20/22 14:44:32,STABLE BEAMS,6800,0.063956162,0.061037273,33.1,HFET
355912:8019,110:110,07/20/22 14:44:55,STABLE BEAMS,6800,0.063937730,0.061877154,33.1,HFET
355912:8019,111:111,07/20/22 14:45:18,STABLE BEAMS,6800,0.064018386,0.061969873,33.1,HFET
355912:8019,112:112,07/20/22 14:45:42,STABLE BEAMS,6800,0.063911437,0.034918926,33.1,HFET
355912:8019,113:113,07/20/22 14:46:05,STABLE BEAMS,6800,0.063848233,0.052006468,33.0,HFET
355912:8019,114:114,07/20/22 14:46:28,STABLE BEAMS,6800,0.063821283,0.056586803,33.0,HFET
355912:8019,115:115,07/20/22 14:46:52,STABLE BEAMS,6800,0.063649637,0.061666627,32.9,HFET
355912:8019,116:116,07/20/22 14:47:15,STABLE BEAMS,6800,0.063759586,0.061760722,33.0,HFET
355912:8019,117:117,07/20/22 14:47:38,STABLE BEAMS,6800,0.063746423,0.061747601,33.0,HFET
355912:8019,118:118,07/20/22 14:48:02,STABLE BEAMS,6800,0.063752390,0.061754547,33.0,HFET
355912:8019,119:119,07/20/22 14:48:25,STABLE BEAMS,6800,0.063748868,0.061751339,33.0,HFET
355912:8019,120:120,07/20/22 14:48:48,STABLE BEAMS,6800,0.063708224,0.061719996,33.0,HFET
355912:8019,121:121,07/20/22 14:49:12,STABLE BEAMS,6800,0.063664155,0.060510028,32.9,HFET
355912:8019,122:122,07/20/22 14:49:35,STABLE BEAMS,6800,0.063517351,0.061490831,32.9,HFET
355912:8019,123:123,07/20/22 14:49:58,STABLE BEAMS,6800,0.063629537,0.061666904,32.9,HFET
355912:8019,124:124,07/20/22 14:50:21,STABLE BEAMS,6800,0.063544491,0.047947132,32.9,HFET
355912:8019,125:125,07/20/22 14:50:45,STABLE BEAMS,6800,0.063453579,0.055107130,32.8,HFET
355912:8019,126:126,07/20/22 14:51:08,STABLE BEAMS,6800,0.063403871,0.060573622,32.8,HFET
355912:8019,127:127,07/20/22 14:51:31,STABLE BEAMS,6800,0.063180660,0.060389594,32.7,HFET
355912:8019,128:128,07/20/22 14:51:55,STABLE BEAMS,6800,0.063306013,0.060307874,32.7,HFET
355912:8019,129:129,07/20/22 14:52:18,STABLE BEAMS,6800,0.063255862,0.059105351,32.7,HFET
355912:8019,130:130,07/20/22 14:52:41,STABLE BEAMS,6800,0.063231112,0.061312014,32.7,HFET
355912:8019,131:131,07/20/22 14:53:05,STABLE BEAMS,6800,0.063209089,0.060411045,32.7,HFET
355912:8019,132:132,07/20/22 14:53:28,STABLE BEAMS,6800,0.063194414,0.060409687,32.7,HFET
355912:8019,133:133,07/20/22 14:53:51,STABLE BEAMS,6800,0.063182351,0.061267443,32.7,HFET
355912:8019,134:134,07/20/22 14:54:15,STABLE BEAMS,6800,0.063248125,0.059901491,32.7,HFET
355912:8019,135:135,07/20/22 14:54:38,STABLE BEAMS,6800,0.063289416,0.061327194,32.7,HFET
355912:8019,136:136,07/20/22 14:55:01,STABLE BEAMS,6800,0.063221827,0.061305768,32.7,HFET
355912:8019,137:137,07/20/22 14:55:25,STABLE BEAMS,6800,0.063182116,0.060551222,32.7,HFET
355912:8019,138:138,07/20/22 14:55:48,STABLE BEAMS,6800,0.063010941,0.044670633,32.6,HFET
355912:8019,139:139,07/20/22 14:56:11,STABLE BEAMS,6800,0.063117221,0.046939714,32.6,HFET
355912:8019,140:140,07/20/22 14:56:34,STABLE BEAMS,6800,0.063135754,0.061243101,32.7,HFET
355912:8019,141:141,07/20/22 14:56:58,STABLE BEAMS,6800,0.063107894,0.061054100,32.6,HFET
355912:8019,142:142,07/20/22 14:57:21,STABLE BEAMS,6800,0.063048693,0.061167563,32.6,HFET
355912:8019,143:143,07/20/22 14:57:44,STABLE BEAMS,6800,0.063013641,0.061117761,32.6,HFET
355912:8019,144:144,07/20/22 14:58:08,STABLE BEAMS,6800,0.062990874,0.060243794,32.6,HFET
355912:8019,145:145,07/20/22 14:58:31,STABLE BEAMS,6800,0.062971878,0.061091885,32.6,HFET
355912:8019,146:146,07/20/22 14:58:54,STABLE BEAMS,6800,0.063034998,0.061122550,32.6,HFET
355912:8019,147:147,07/20/22 14:59:18,STABLE BEAMS,6800,0.063052862,0.061128441,32.6,HFET
355912:8019,148:148,07/20/22 14:59:41,STABLE BEAMS,6800,0.062974082,0.060223888,32.6,HFET
355912:8019,149:149,07/20/22 15:00:04,STABLE BEAMS,6800,0.062965888,0.061068405,32.6,HFET
355912:8019,150:150,07/20/22 15:00:28,STABLE BEAMS,6800,0.062772714,0.060914751,32.5,HFET
